Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1327,33.0,0.0,436.0,7.0,38.0,72999.0,0.0,26.302000010000008,26.302000010000008,0.0,12282.842841863632,,,,,,,,,,,,,,,,10.239636290985674,8.253326117180693,25.949082549783313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,33.0,0.0,485.0,8.0,50.0,73049.0,0.0,31.60100001000001,31.60100001000001,0.0,12290.25196146965,,,,,,,,,,,,,,,,14.028872499565082,9.080974723856798,30.94452978730862,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,33.0,0.0,538.0,9.0,54.0,73103.0,0.0,23.70800001000002,23.70800001000002,0.0,12298.028022766113,,,,,,,,,,,,,,,,8.847951358366297,6.611956652466477,23.262320908915513,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,33.0,0.0,580.0,10.0,43.0,73146.0,0.0,24.501000010000002,24.501000010000002,0.0,12304.363442897797,,,,,,,,,,,,,,,,10.011351760340416,6.713259832929309,24.104627863929633,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,33.0,0.0,623.0,11.0,44.0,73190.0,0.0,22.704000010000016,22.704000010000016,0.0,12310.822780132294,,,,,,,,,,,,,,,,8.638273374892664,7.258012785890779,22.354909164043665,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,33.0,0.0,670.0,12.0,48.0,73238.0,0.0,30.80500001000002,30.80500001000002,0.0,12317.828738451004,,,,,,,,,,,,,,,,12.147596476846303,8.964208060062484,30.26432730289111,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,33.0,0.0,739.0,13.0,70.0,73308.0,0.0,29.30500001000004,29.30500001000004,0.0,12327.61945438385,,,,,,,,,,,,,,,,12.130247074746022,7.145254646711391,28.49650947131384,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,33.0,0.0,771.0,14.0,33.0,73341.0,0.0,16.70100001000001,16.70100001000001,0.0,12332.682864189148,,,,,,,,,,,,,,,,5.907148669789796,4.953421400065505,16.52849975231905,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,33.0,0.0,842.0,15.0,72.0,73413.0,0.0,42.80700001000002,42.80700001000002,0.0,12342.8144698143,,,,,,,,,,,,,,,,17.985399690517564,12.130119483666729,41.57160824021346,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,33.0,0.0,853.0,16.0,12.0,73425.0,0.0,3.70200001,3.70200001,0.0,12345.170130968094,,,,,,,,,,,,,,,,1.13604962655702,1.2216849601784028,3.693196660768642,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,33.0,0.0,908.0,17.0,56.0,73481.0,0.0,27.403000010000014,27.403000010000014,0.0,12353.157134771347,,,,,,,,,,,,,,,,11.792296937764803,7.761690681151823,26.781204883306252,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,33.0,0.0,937.0,18.0,30.0,73511.0,0.0,22.802000010000008,22.802000010000008,0.0,12358.597146749496,,,,,,,,,,,,,,,,9.313002364951501,7.500387199773539,22.554477418835244,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,33.0,0.0,1024.0,19.0,88.0,73599.0,0.0,39.50300001000001,39.50300001000001,0.0,12370.810135126114,,,,,,,,,,,,,,,,18.75128576705384,11.58444804057614,37.90954769596229,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,33.0,0.0,1061.0,20.0,38.0,73637.0,0.0,18.60200001000001,18.60200001000001,0.0,12376.546166658401,,,,,,,,,,,,,,,,7.613685715780173,5.709537648884671,18.338632270786924,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,33.0,0.0,1089.0,21.0,29.0,73666.0,0.0,9.605000009999998,9.605000009999998,0.0,12381.099353790283,,,,,,,,,,,,,,,,3.5500976761336562,2.5940095760193467,9.515112387455716,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,33.0,0.0,1168.0,22.0,80.0,73746.0,0.0,37.30200001000002,37.30200001000002,0.0,12392.226779222488,,,,,,,,,,,,,,,,16.043101306697572,9.570823738171098,36.07066567244335,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,33.0,0.0,1190.0,23.0,23.0,73769.0,0.0,11.103000009999997,11.103000009999997,0.0,12395.987398147583,,,,,,,,,,,,,,,,3.2085867928157046,3.6446735606169667,11.043454555113168,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,33.0,0.0,1218.0,24.0,29.0,73798.0,0.0,23.201000010000005,23.201000010000005,0.0,12400.613945960999,,,,,,,,,,,,,,,,9.983566024456954,7.491670938214998,22.944404565881086,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,33.0,0.0,1230.0,25.0,13.0,73811.0,0.0,4.204000010000001,4.204000010000001,0.0,12403.174021720886,,,,,,,,,,,,,,,,0.985187502967524,1.3857082779393353,4.196374134098488,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,33.0,0.0,1263.0,26.0,34.0,73845.0,0.0,11.804000009999994,11.804000009999994,0.0,12408.42764377594,,,,,,,,,,,,,,,,4.784710027271288,3.3094577362471247,11.65776234144149,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,33.0,0.0,1271.0,27.0,9.0,73854.0,0.0,1.80200001,1.80200001,0.0,12410.42718553543,,,,,,,,,,,,,,,,0.40132070425883576,0.5850293741581537,1.8005900344003294,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,33.0,0.0,1336.0,28.0,66.0,73920.0,0.0,28.104000010000018,28.104000010000018,0.0,12419.76436328888,,,,,,,,,,,,,,,,13.049442400077888,8.739161610160988,27.283069323318262,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,33.0,0.0,1357.0,29.0,22.0,73942.0,0.0,13.70100001,13.70100001,0.0,12423.407141208649,,,,,,,,,,,,,,,,5.38700874880885,4.293974049389166,13.60147430057559,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,33.0,0.0,1391.0,30.0,35.0,73977.0,0.0,16.90200001000001,16.90200001000001,0.0,12428.714240550995,,,,,,,,,,,,,,,,7.119279746075016,5.74855278378315,16.676621119753207,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,33.0,0.0,1403.0,31.0,13.0,73990.0,0.0,6.70200001,6.70200001,0.0,12431.203432321548,,,,,,,,,,,,,,,,2.1807555704782167,2.351496246551273,6.682513456610873,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,33.0,0.0,1422.0,32.0,20.0,74010.0,0.0,10.202000009999999,10.202000009999999,0.0,12434.580225229263,,,,,,,,,,,,,,,,3.6232953743160787,3.22446428393136,10.14330069858658,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,33.0,0.0,1505.0,33.0,84.0,74094.0,0.0,44.50100001000002,44.50100001000002,0.0,12446.21158027649,,,,,,,,,,,,,,,,20.06682120107168,12.583032591301468,42.87833218249356,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,33.0,0.0,1559.0,34.0,55.0,74149.0,0.0,30.804000010000006,30.804000010000006,0.0,12454.140379667282,,,,,,,,,,,,,,,,16.406193803003088,9.58538154911625,29.948013558196035,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,33.0,0.0,1640.0,35.0,82.0,74231.0,0.0,56.50100001000001,56.50100001000001,0.0,12465.571739196777,,,,,,,,,,,,,,,,25.742082677758972,15.314153513310155,54.4703616747763,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,33.0,0.0,1676.0,36.0,37.0,74268.0,0.0,12.105000009999992,12.105000009999992,0.0,12471.148150920868,,,,,,,,,,,,,,,,4.465650972398186,2.94886076287754,11.956192767761427,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,33.0,0.0,1703.0,37.0,28.0,74296.0,0.0,14.30100001,14.30100001,0.0,12476.350345373154,,,,,,,,,,,,,,,,7.2735865847250105,4.490274764493199,14.118731904116542,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,33.0,0.0,1756.0,38.0,54.0,74350.0,0.0,32.904000010000004,32.904000010000004,0.0,12484.273829936981,,,,,,,,,,,,,,,,12.300813343098273,9.786353178241878,32.28434124405985,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,33.0,0.0,1821.0,39.0,66.0,74416.0,0.0,33.80200001,33.80200001,0.0,12493.580507993698,,,,,,,,,,,,,,,,16.175878117480927,9.64779065754795,32.783351283647384,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,33.0,0.0,1899.0,40.0,79.0,74495.0,0.0,35.80200001000002,35.80200001000002,0.0,12504.612403392792,,,,,,,,,,,,,,,,16.59354123659272,9.662518628576063,34.54224603958536,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,34.0,0.0,123.0,1.0,124.0,74619.0,0.0,54.011000000000024,54.011000000000024,0.0,12562.849639177322,,,,,,,,,,,,,,,,24.949257690781902,14.375800839559977,50.993234538572416,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,34.0,0.0,254.0,2.0,132.0,74751.0,0.0,78.4999999999999,78.4999999999999,0.0,12580.664157390594,,,,,,,,,,,,,,,,31.000009242516395,22.15162047042933,74.51351230153188,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,34.0,0.0,390.0,3.0,137.0,74888.0,0.0,73.20500000000003,73.20500000000003,0.0,12599.228280544281,,,,,,,,,,,,,,,,33.60270275158386,17.296563412854418,68.70373616194657,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,34.0,0.0,439.0,4.0,50.0,74938.0,0.0,19.507000010000002,19.507000010000002,0.0,12606.514782190323,,,,,,,,,,,,,,,,8.791334777617822,5.495623132824876,19.095319925822555,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,34.0,0.0,470.0,5.0,32.0,74970.0,0.0,22.201000010000005,22.201000010000005,0.0,12611.5072991848,,,,,,,,,,,,,,,,8.823355675963974,6.934097687902612,21.94942540945457,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,34.0,0.0,507.0,6.0,38.0,75008.0,0.0,22.802000010000008,22.802000010000008,0.0,12617.288128376007,,,,,,,,,,,,,,,,9.7665855685558,7.390284104194602,22.463099443406847,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,34.0,0.0,518.0,7.0,12.0,75020.0,0.0,7.60100001,7.60100001,0.0,12619.674102067947,,,,,,,,,,,,,,,,2.985132865973679,2.6565659398039516,7.575739287762052,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,34.0,0.0,530.0,8.0,13.0,75033.0,0.0,7.60200001,7.60200001,0.0,12622.158371210098,,,,,,,,,,,,,,,,2.7372838916892905,2.67401800943579,7.576729332632361,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,34.0,0.0,603.0,9.0,74.0,75107.0,0.0,43.80200000999999,43.80200000999999,0.0,12632.493143558502,,,,,,,,,,,,,,,,20.352752520274365,12.777884695964866,42.3586076837037,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,34.0,0.0,670.0,10.0,68.0,75175.0,0.0,24.71000001000003,24.71000001000003,0.0,12642.055504322052,,,,,,,,,,,,,,,,10.923973775057656,7.469085598012205,24.002095862934073,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,34.0,0.0,677.0,11.0,8.0,75183.0,0.0,2.60200001,2.60200001,0.0,12644.076182365417,,,,,,,,,,,,,,,,0.7011251428100511,0.945227710661891,2.5996918258261554,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,34.0,0.0,727.0,12.0,51.0,75234.0,0.0,20.10400001,20.10400001,0.0,12651.47545170784,,,,,,,,,,,,,,,,8.820495668565577,5.09117792325376,19.682657884456177,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,34.0,0.0,744.0,13.0,18.0,75252.0,0.0,10.202000009999999,10.202000009999999,0.0,12654.577612161636,,,,,,,,,,,,,,,,4.115678968912725,3.6194405716952867,10.142175643171658,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,34.0,0.0,778.0,14.0,35.0,75287.0,0.0,17.402000010000002,17.402000010000002,0.0,12659.928788661957,,,,,,,,,,,,,,,,6.912760547190804,4.763320847358623,17.18415030169722,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,34.0,0.0,911.0,15.0,134.0,75421.0,0.0,74.50100000999994,74.50100000999994,0.0,12677.955749511719,,,,,,,,,,,,,,,,34.409435390327396,21.25545663558548,69.99453964272921,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,34.0,0.0,939.0,16.0,29.0,75450.0,0.0,9.301000009999996,9.301000009999996,0.0,12683.354430675507,,,,,,,,,,,,,,,,3.660803193492047,2.5399354813444153,9.207705225808034,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,34.0,0.0,1046.0,17.0,108.0,75558.0,0.0,43.207000010000066,43.207000010000066,0.0,12698.139921188354,,,,,,,,,,,,,,,,18.142297762756264,11.730657564617466,41.30708123061571,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,34.0,0.0,1092.0,18.0,47.0,75605.0,0.0,22.50300001000001,22.50300001000001,0.0,12705.17025065422,,,,,,,,,,,,,,,,9.329624905533748,7.315420356802256,22.095933197542983,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,34.0,0.0,1146.0,19.0,55.0,75660.0,0.0,25.801000010000006,25.801000010000006,0.0,12713.104058027267,,,,,,,,,,,,,,,,10.938295830800527,6.957113207663957,25.235567602739522,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,34.0,0.0,1182.0,20.0,37.0,75697.0,0.0,22.90200001000001,22.90200001000001,0.0,12718.730649232864,,,,,,,,,,,,,,,,9.0759257170228,6.978491359151895,22.59786454873592,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,34.0,0.0,1206.0,21.0,25.0,75722.0,0.0,11.604000009999996,11.604000009999996,0.0,12722.767452478409,,,,,,,,,,,,,,,,3.2361045591386977,3.761218091531112,11.537871371952624,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,34.0,0.0,1226.0,22.0,21.0,75743.0,0.0,12.70100001,12.70100001,0.0,12726.295959949493,,,,,,,,,,,,,,,,5.423219234842753,4.163940472635305,12.605140766069214,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,34.0,0.0,1264.0,23.0,39.0,75782.0,0.0,21.60100001000001,21.60100001000001,0.0,12732.148284196854,,,,,,,,,,,,,,,,8.152784782069057,6.17267495168712,21.31250669497635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,34.0,0.0,1282.0,24.0,19.0,75801.0,0.0,8.303000009999998,8.303000009999998,0.0,12735.425472021103,,,,,,,,,,,,,,,,2.4613601249275727,2.6632042298771665,8.266962490241546,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,34.0,0.0,1326.0,25.0,45.0,75846.0,0.0,23.703000010000004,23.703000010000004,0.0,12742.075859308243,,,,,,,,,,,,,,,,9.186019835557822,6.399688483648722,23.32213727450996,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,34.0,0.0,1377.0,26.0,52.0,75898.0,0.0,35.20200001,35.20200001,0.0,12749.612216949463,,,,,,,,,,,,,,,,16.31639622894222,10.464798344013007,34.40426807039434,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,34.0,0.0,1395.0,27.0,19.0,75917.0,0.0,6.302000009999998,6.302000009999998,0.0,12752.887090206146,,,,,,,,,,,,,,,,1.563864303077751,1.8977493166756652,6.280130583127727,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,34.0,0.0,1420.0,28.0,26.0,75943.0,0.0,10.502000009999996,10.502000009999996,0.0,12757.082142591476,,,,,,,,,,,,,,,,3.6394017885124623,3.047241366021565,10.42143640168888,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,34.0,0.0,1444.0,29.0,25.0,75968.0,0.0,12.002000009999998,12.002000009999998,0.0,12761.11631321907,,,,,,,,,,,,,,,,4.291524710930487,3.937669308107994,11.910914331268936,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,34.0,0.0,1499.0,30.0,56.0,76024.0,0.0,22.108000009999998,22.108000009999998,0.0,12769.199593305588,,,,,,,,,,,,,,,,10.389970448945064,5.562977746213191,21.558109745053073,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,34.0,0.0,1559.0,31.0,61.0,76085.0,0.0,37.60600001000002,37.60600001000002,0.0,12777.862712860107,,,,,,,,,,,,,,,,14.283953056266897,10.679369157792111,36.78574857519919,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,34.0,0.0,1580.0,32.0,22.0,76107.0,0.0,13.802000009999999,13.802000009999999,0.0,12781.484360694885,,,,,,,,,,,,,,,,4.936962421975393,4.650405703239297,13.71203583497349,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,34.0,0.0,1603.0,33.0,24.0,76131.0,0.0,15.20100001,15.20100001,0.0,12785.405239343643,,,,,,,,,,,,,,,,6.746730843202392,5.010684563968179,15.06088608669304,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,34.0,0.0,1677.0,34.0,75.0,76206.0,0.0,33.90400001000001,33.90400001000001,0.0,12795.901383638382,,,,,,,,,,,,,,,,15.517293996877225,9.84690603885311,32.7885087629941,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,34.0,0.0,1724.0,35.0,48.0,76254.0,0.0,19.207000010000016,19.207000010000016,0.0,12803.75271654129,,,,,,,,,,,,,,,,7.228941909962432,5.666349074054992,18.886125866097856,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,34.0,0.0,1743.0,36.0,20.0,76274.0,0.0,6.101000009999996,6.101000009999996,0.0,12807.275297403336,,,,,,,,,,,,,,,,1.506187875652854,1.7457427644940158,6.078460901263858,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,34.0,0.0,1767.0,37.0,25.0,76299.0,0.0,6.202000010000001,6.202000010000001,0.0,12811.387721300125,,,,,,,,,,,,,,,,2.715865875819477,1.7734890530165848,6.142962191171504,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,34.0,0.0,1823.0,38.0,57.0,76356.0,0.0,22.30400001000001,22.30400001000001,0.0,12819.612617015839,,,,,,,,,,,,,,,,9.787287476119914,6.33973812734187,21.777689600938228,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,34.0,0.0,1844.0,39.0,22.0,76378.0,0.0,10.501000009999998,10.501000009999998,0.0,12823.359996557236,,,,,,,,,,,,,,,,4.313514920505309,2.9713024415661873,10.420837033703089,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,34.0,0.0,1900.0,40.0,57.0,76435.0,0.0,39.60300001,39.60300001,0.0,12831.665321350098,,,,,,,,,,,,,,,,17.523904407334793,11.821916714949541,38.660321684874134,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,35.0,0.0,36.0,1.0,37.0,76472.0,0.0,21.402000010000005,21.402000010000005,0.0,12880.44340634346,,,,,,,,,,,,,,,,9.230673106572977,6.385300155258689,21.09078656472811,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,35.0,0.0,43.0,2.0,8.0,76480.0,0.0,2.10200001,2.10200001,0.0,12882.279461145401,,,,,,,,,,,,,,,,0.5583394285243365,0.7381577271564203,2.100191825826155,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,35.0,0.0,94.0,3.0,52.0,76532.0,0.0,31.101000010000018,31.101000010000018,0.0,12889.860082864761,,,,,,,,,,,,,,,,12.975844945696798,9.273937003461594,30.469701619388854,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,35.0,0.0,171.0,4.0,78.0,76610.0,0.0,33.81200001000002,33.81200001000002,0.0,12900.747917175293,,,,,,,,,,,,,,,,13.10546579285254,8.972206696890547,32.83571485880917,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,35.0,0.0,211.0,5.0,41.0,76651.0,0.0,19.60300001000001,19.60300001000001,0.0,12906.885697126389,,,,,,,,,,,,,,,,7.489143551475001,5.549703278871439,19.32275702496597,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,35.0,0.0,219.0,6.0,9.0,76660.0,0.0,2.70200001,2.70200001,0.0,12908.859548330307,,,,,,,,,,,,,,,,0.6761082542588357,0.9398207890542156,2.6992904344003295,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,35.0,0.0,242.0,7.0,24.0,76684.0,0.0,8.606000009999999,8.606000009999999,0.0,12912.737190246582,,,,,,,,,,,,,,,,2.923940906715201,2.2152783445729014,8.547296665811363,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,35.0,0.0,374.0,8.0,133.0,76817.0,0.0,73.29999999999993,73.29999999999993,0.0,12930.679989337921,,,,,,,,,,,,,,,,32.58999442120873,21.233724538149172,69.0671879243248,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,35.0,0.0,391.0,9.0,18.0,76835.0,0.0,9.203000009999998,9.203000009999998,0.0,12933.784181594849,,,,,,,,,,,,,,,,2.9054481234796103,3.081642203481368,9.162770162062913,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,35.0,0.0,410.0,10.0,20.0,76855.0,0.0,10.702000009999999,10.702000009999999,0.0,12937.175540447235,,,,,,,,,,,,,,,,3.7549248558526793,3.4682931144950557,10.641297735474273,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,35.0,0.0,444.0,11.0,35.0,76890.0,0.0,15.90200001,15.90200001,0.0,12942.510801792145,,,,,,,,,,,,,,,,8.017294173584423,5.593439812828114,15.645057065163297,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,35.0,0.0,472.0,12.0,29.0,76919.0,0.0,16.801000010000003,16.801000010000003,0.0,12947.083020925522,,,,,,,,,,,,,,,,6.192360756426604,5.042134770022917,16.64425816698704,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,35.0,0.0,493.0,13.0,22.0,76941.0,0.0,12.702000009999999,12.702000009999999,0.0,12950.780460357666,,,,,,,,,,,,,,,,4.4576753405702405,4.124362724399859,12.621009837685712,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,35.0,0.0,518.0,14.0,26.0,76967.0,0.0,7.70700001,7.70700001,0.0,12955.75862956047,,,,,,,,,,,,,,,,3.388519422062323,1.988151394660613,7.6299169413898325,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,35.0,0.0,553.0,15.0,36.0,77003.0,0.0,15.802000009999999,15.802000009999999,0.0,12961.27672958374,,,,,,,,,,,,,,,,6.941599335426432,5.252950683709277,15.574618651911985,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,35.0,0.0,610.0,16.0,58.0,77061.0,0.0,16.702000010000003,16.702000010000003,0.0,12969.624665260315,,,,,,,,,,,,,,,,8.071255132586467,4.889074941383668,16.258196664106677,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,35.0,0.0,620.0,17.0,11.0,77072.0,0.0,5.20100001,5.20100001,0.0,12971.89852309227,,,,,,,,,,,,,,,,1.698159326193652,1.8085770281527673,5.189207624362425,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,35.0,0.0,652.0,18.0,33.0,77105.0,0.0,9.502000009999993,9.502000009999993,0.0,12977.047415971756,,,,,,,,,,,,,,,,2.237232390902884,2.5189501511508645,9.43984842191302,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,35.0,0.0,701.0,19.0,50.0,77155.0,0.0,27.403000010000017,27.403000010000017,0.0,12984.344527959824,,,,,,,,,,,,,,,,11.073702261656784,7.515679180024487,26.88727587505388,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,35.0,0.0,752.0,20.0,52.0,77207.0,0.0,35.702000010000006,35.702000010000006,0.0,12991.881646156311,,,,,,,,,,,,,,,,15.33056638916738,10.458211024956249,34.95509622037285,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,35.0,0.0,816.0,21.0,65.0,77272.0,0.0,37.20600001000001,37.20600001000001,0.0,13001.105974674225,,,,,,,,,,,,,,,,15.64716294184915,11.00635738722295,36.24082240412579,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
